game_index,white_agent,black_agent,winner,white_won,black_won,draw,moves,termination_reason,white_avg_nodes,black_avg_nodes,white_avg_time,black_avg_time,total_avg_nodes,total_avg_time
393,Agent_bishop_pair__king_safety,Agent_bishop_pair__piece_position,b,0,1,0,12,king_exploded,539.5,571.17,0.018036,0.019041,555.33,0.018539
394,Agent_bishop_pair__king_safety,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,476.63,379.93,0.014676,0.013349,428.28,0.014012
395,Agent_bishop_pair__king_safety,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,686.1,679.1,0.021366,0.075067,682.6,0.048217
396,Agent_bishop_pair__king_safety,Agent_capture_threats__enemy_king_danger,b,0,1,0,26,checkmate,593.92,612.69,0.017278,0.071969,603.31,0.044623
397,Agent_bishop_pair__king_safety,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,715.07,706.87,0.021911,0.070647,710.97,0.046279
398,Agent_bishop_pair__king_safety,Agent_capture_threats__material,draw,0,0,1,60,move_cap,681.27,691.33,0.021073,0.065251,686.3,0.043162
399,Agent_bishop_pair__king_safety,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,1038.23,1050.3,0.031443,0.170372,1044.27,0.100907
400,Agent_bishop_pair__king_safety,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,713.47,724.6,0.021304,0.082644,719.03,0.051974
401,Agent_bishop_pair__king_safety,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,685.03,668.83,0.020883,0.059936,676.93,0.040409
402,Agent_bishop_pair__king_safety,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,681.27,691.33,0.021086,0.072634,686.3,0.04686
403,Agent_bishop_pair__king_safety,Agent_center_control__enemy_king_danger,b,0,1,0,60,king_exploded,452.97,445.93,0.014062,0.036599,449.45,0.025331
404,Agent_bishop_pair__king_safety,Agent_center_control__king_safety,b,0,1,0,14,king_exploded,658.14,603.0,0.019219,0.034614,630.57,0.026917
405,Agent_bishop_pair__king_safety,Agent_center_control__material,b,0,1,0,40,checkmate,606.75,620.6,0.020244,0.032946,613.67,0.026595
406,Agent_bishop_pair__material,Agent_bishop_pair,w,1,0,0,33,checkmate,526.41,522.25,0.016693,0.011106,524.33,0.013899
407,Agent_bishop_pair__material,Agent_capture_threats,draw,0,0,1,60,move_cap,655.8,655.73,0.022375,0.059845,655.77,0.04111
408,Agent_bishop_pair__material,Agent_center_control,b,0,1,0,14,king_exploded,665.43,697.14,0.032347,0.032883,681.29,0.032615
409,Agent_bishop_pair__material,Agent_enemy_king_danger,draw,0,0,1,60,move_cap,709.83,773.87,0.022652,0.040671,741.85,0.031661
410,Agent_bishop_pair__material,Agent_king_safety,b,0,1,0,50,king_exploded,479.56,483.32,0.015119,0.009782,481.44,0.01245
411,Agent_bishop_pair__material,Agent_material,w,1,0,0,33,checkmate,526.41,522.25,0.016477,0.009242,524.33,0.012859
412,Agent_bishop_pair__material,Agent_mobility,b,0,1,0,18,king_exploded,1035.11,1023.78,0.031692,0.084619,1029.44,0.058156
413,Agent_bishop_pair__material,Agent_pawn_structure,draw,0,0,1,60,move_cap,669.67,682.47,0.022238,0.027081,676.07,0.02466
414,Agent_bishop_pair__material,Agent_piece_position,b,0,1,0,12,king_exploded,552.33,621.83,0.017667,0.012986,587.08,0.015327
415,Agent_bishop_pair__material,Agent_rook_activity,b,0,1,0,34,king_exploded,508.76,515.59,0.015596,0.016204,512.18,0.0159
416,Agent_bishop_pair__material,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,655.8,655.73,0.030646,0.080469,655.77,0.055558
417,Agent_bishop_pair__material,Agent_bishop_pair__center_control,b,0,1,0,14,king_exploded,665.43,697.14,0.020872,0.041813,681.29,0.031343
418,Agent_bishop_pair__material,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,709.07,772.6,0.023232,0.048474,740.83,0.035853
419,Agent_bishop_pair__material,Agent_bishop_pair__king_safety,b,0,1,0,50,king_exploded,479.56,483.32,0.015058,0.014637,481.44,0.014847
420,Agent_bishop_pair__material,Agent_bishop_pair__mobility,b,0,1,0,18,king_exploded,1035.11,1023.78,0.033861,0.104605,1029.44,0.069233
421,Agent_bishop_pair__material,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,669.67,682.47,0.021232,0.033301,676.07,0.027266
422,Agent_bishop_pair__material,Agent_bishop_pair__piece_position,b,0,1,0,12,king_exploded,552.33,621.83,0.016853,0.018736,587.08,0.017794
423,Agent_bishop_pair__material,Agent_bishop_pair__rook_activity,b,0,1,0,34,king_exploded,508.76,515.59,0.015536,0.018422,512.18,0.016979
424,Agent_bishop_pair__material,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,754.13,784.3,0.024649,0.089626,769.22,0.057137
425,Agent_bishop_pair__material,Agent_capture_threats__enemy_king_danger,b,0,1,0,44,king_exploded,898.41,901.36,0.029311,0.119921,899.89,0.074616
426,Agent_bishop_pair__material,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,797.77,795.97,0.026507,0.084686,796.87,0.055597
427,Agent_bishop_pair__material,Agent_capture_threats__material,draw,0,0,1,60,move_cap,655.8,655.73,0.022685,0.066888,655.77,0.044787
428,Agent_bishop_pair__material,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,973.7,1008.7,0.03315,0.17993,991.2,0.10654
429,Agent_bishop_pair__material,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,681.9,683.23,0.022295,0.081307,682.57,0.051801
430,Agent_bishop_pair__material,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,427.53,423.53,0.01386,0.032357,425.53,0.023109
431,Agent_bishop_pair__material,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,655.8,655.73,0.02123,0.065019,655.77,0.043125
432,Agent_bishop_pair__material,Agent_center_control__enemy_king_danger,b,0,1,0,16,king_exploded,712.5,658.0,0.022118,0.052399,685.25,0.037259
433,Agent_bishop_pair__material,Agent_center_control__king_safety,b,0,1,0,12,king_exploded,624.33,574.83,0.019305,0.033667,599.58,0.026486
434,Agent_bishop_pair__material,Agent_center_control__material,draw,0,0,1,60,move_cap,818.9,830.6,0.025631,0.042805,824.75,0.034218
435,Agent_bishop_pair__mobility,Agent_bishop_pair,w,1,0,0,5,checkmate,710.0,744.0,0.067053,0.015457,727.0,0.041255
436,Agent_bishop_pair__mobility,Agent_capture_threats,draw,0,0,1,60,move_cap,852.3,606.5,0.087093,0.062561,729.4,0.074827
437,Agent_bishop_pair__mobility,Agent_center_control,w,1,0,0,55,checkmate,952.39,883.3,0.089995,0.04077,917.84,0.065383
438,Agent_bishop_pair__mobility,Agent_enemy_king_danger,w,1,0,0,5,checkmate,770.33,789.5,0.15001,0.057797,779.92,0.103904
439,Agent_bishop_pair__mobility,Agent_king_safety,w,1,0,0,5,checkmate,710.0,744.0,0.070484,0.015181,727.0,0.042833
440,Agent_bishop_pair__mobility,Agent_material,w,1,0,0,41,checkmate,837.33,809.95,0.084383,0.015222,823.64,0.049803
441,Agent_bishop_pair__mobility,Agent_mobility,w,1,0,0,5,checkmate,710.0,744.0,0.066203,0.059762,727.0,0.062982
442,Agent_bishop_pair__mobility,Agent_pawn_structure,w,1,0,0,5,checkmate,752.33,789.5,0.071616,0.033497,770.92,0.052557
443,Agent_bishop_pair__mobility,Agent_piece_position,w,1,0,0,5,checkmate,775.67,810.0,0.074969,0.016657,792.83,0.045813
444,Agent_bishop_pair__mobility,Agent_rook_activity,w,1,0,0,5,checkmate,710.0,744.0,0.089912,0.027136,727.0,0.058524
445,Agent_bishop_pair__mobility,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,852.3,606.5,0.080873,0.062655,729.4,0.071764
446,Agent_bishop_pair__mobility,Agent_bishop_pair__center_control,w,1,0,0,7,checkmate,910.25,601.67,0.088231,0.031855,755.96,0.060043
447,Agent_bishop_pair__mobility,Agent_bishop_pair__enemy_king_danger,w,1,0,0,5,checkmate,770.33,789.5,0.072252,0.046263,779.92,0.059258
448,Agent_bishop_pair__mobility,Agent_bishop_pair__king_safety,w,1,0,0,5,checkmate,710.0,744.0,0.066122,0.021845,727.0,0.043983
449,Agent_bishop_pair__mobility,Agent_bishop_pair__material,w,1,0,0,41,checkmate,837.33,809.95,0.07898,0.024037,823.64,0.051508
450,Agent_bishop_pair__mobility,Agent_bishop_pair__pawn_structure,w,1,0,0,5,checkmate,710.0,744.0,0.109485,0.037726,727.0,0.073605
451,Agent_bishop_pair__mobility,Agent_bishop_pair__piece_position,w,1,0,0,5,checkmate,775.67,810.0,0.132379,0.042704,792.83,0.087541
452,Agent_bishop_pair__mobility,Agent_bishop_pair__rook_activity,w,1,0,0,5,checkmate,710.0,744.0,0.074038,0.02906,727.0,0.051549
453,Agent_bishop_pair__mobility,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,780.83,808.6,0.071841,0.092071,794.72,0.081956
454,Agent_bishop_pair__mobility,Agent_capture_threats__enemy_king_danger,b,0,1,0,32,king_exploded,1005.94,843.31,0.099825,0.113204,924.62,0.106514
455,Agent_bishop_pair__mobility,Agent_capture_threats__king_safety,w,1,0,0,5,checkmate,747.67,780.5,0.069541,0.072976,764.08,0.071258
456,Agent_bishop_pair__mobility,Agent_capture_threats__material,b,0,1,0,58,king_exploded,660.69,703.59,0.057683,0.062123,682.14,0.059903
457,Agent_bishop_pair__mobility,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,965.43,974.57,0.087301,0.145864,970.0,0.116582
458,Agent_bishop_pair__mobility,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,834.23,647.47,0.076562,0.079444,740.85,0.078003
459,Agent_bishop_pair__mobility,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,962.07,955.13,0.112974,0.113876,958.6,0.113425
460,Agent_bishop_pair__mobility,Agent_capture_threats__rook_activity,w,1,0,0,43,king_exploded,903.59,851.33,0.088746,0.091556,877.46,0.090151
461,Agent_bishop_pair__mobility,Agent_center_control__enemy_king_danger,w,1,0,0,7,checkmate,910.25,601.67,0.090026,0.049112,755.96,0.069569
462,Agent_bishop_pair__mobility,Agent_center_control__king_safety,draw,0,0,1,60,move_cap,768.13,374.37,0.070005,0.018943,571.25,0.044474
463,Agent_bishop_pair__mobility,Agent_center_control__material,w,1,0,0,35,king_exploded,1103.72,922.24,0.118908,0.041781,1012.98,0.080345
464,Agent_bishop_pair__pawn_structure,Agent_bishop_pair,draw,0,0,1,60,move_cap,293.63,270.53,0.016076,0.006429,282.08,0.011253
465,Agent_bishop_pair__pawn_structure,Agent_capture_threats,draw,0,0,1,60,move_cap,655.8,655.73,0.036228,0.060681,655.77,0.048455
466,Agent_bishop_pair__pawn_structure,Agent_center_control,b,0,1,0,14,king_exploded,714.0,671.71,0.0389,0.030664,692.86,0.034782
467,Agent_bishop_pair__pawn_structure,Agent_enemy_king_danger,b,0,1,0,22,king_exploded,550.27,515.64,0.02977,0.02394,532.95,0.026855
468,Agent_bishop_pair__pawn_structure,Agent_king_safety,draw,0,0,1,60,move_cap,249.3,239.3,0.012456,0.004836,244.3,0.008646
469,Agent_bishop_pair__pawn_structure,Agent_material,w,1,0,0,47,king_exploded,385.08,346.52,0.020197,0.006294,365.8,0.013246
470,Agent_bishop_pair__pawn_structure,Agent_mobility,b,0,1,0,6,checkmate,684.67,763.67,0.038181,0.062362,724.17,0.050271
471,Agent_bishop_pair__pawn_structure,Agent_pawn_structure,draw,0,0,1,60,move_cap,669.67,682.47,0.035867,0.028421,676.07,0.032144
472,Agent_bishop_pair__pawn_structure,Agent_piece_position,b,0,1,0,12,king_exploded,552.33,621.83,0.031253,0.01252,587.08,0.021886
473,Agent_bishop_pair__pawn_structure,Agent_rook_activity,b,0,1,0,20,checkmate,493.4,474.5,0.030566,0.013211,483.95,0.021888
474,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,655.8,655.73,0.034558,0.061231,655.77,0.047895
475,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__center_control,b,0,1,0,14,king_exploded,714.0,671.71,0.04014,0.052812,692.86,0.046476
476,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__enemy_king_danger,b,0,1,0,22,king_exploded,550.27,515.64,0.029072,0.028661,532.95,0.028866
477,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,249.3,239.3,0.012211,0.007179,244.3,0.009695
478,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__material,w,1,0,0,47,king_exploded,385.08,346.52,0.019862,0.009763,365.8,0.014812
479,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__mobility,b,0,1,0,6,checkmate,684.67,763.67,0.036726,0.06861,724.17,0.052668
480,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__piece_position,b,0,1,0,12,king_exploded,552.33,621.83,0.029065,0.018256,587.08,0.02366
481,Agent_bishop_pair__pawn_structure,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,333.83,339.17,0.017728,0.012955,336.5,0.015341
482,Agent_bishop_pair__pawn_structure,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,719.77,731.4,0.041621,0.087354,725.58,0.064487
483,Agent_bishop_pair__pawn_structure,Agent_capture_threats__enemy_king_danger,b,0,1,0,26,checkmate,593.92,612.69,0.033626,0.073322,603.31,0.053474
484,Agent_bishop_pair__pawn_structure,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,797.77,795.97,0.04196,0.076152,796.87,0.059056
485,Agent_bishop_pair__pawn_structure,Agent_capture_threats__material,draw,0,0,1,60,move_cap,655.8,655.73,0.033567,0.0575,655.77,0.045533
486,Agent_bishop_pair__pawn_structure,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,973.7,1008.7,0.051371,0.169326,991.2,0.110348
487,Agent_bishop_pair__pawn_structure,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,681.9,683.23,0.036122,0.076615,682.57,0.056369
488,Agent_bishop_pair__pawn_structure,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,417.23,414.23,0.022006,0.029893,415.73,0.02595
489,Agent_bishop_pair__pawn_structure,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,655.8,655.73,0.034713,0.062861,655.77,0.048787
490,Agent_bishop_pair__pawn_structure,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,500.03,470.87,0.02723,0.039341,485.45,0.033286
491,Agent_bishop_pair__pawn_structure,Agent_center_control__king_safety,b,0,1,0,14,king_exploded,651.14,596.29,0.034681,0.033757,623.71,0.034219
492,Agent_bishop_pair__pawn_structure,Agent_center_control__material,draw,0,0,1,60,move_cap,827.73,886.1,0.0436,0.035066,856.92,0.039333
493,Agent_bishop_pair__piece_position,Agent_bishop_pair,draw,0,0,1,60,move_cap,510.33,442.1,0.019477,0.010903,476.22,0.01519
494,Agent_bishop_pair__piece_position,Agent_capture_threats,draw,0,0,1,60,move_cap,685.67,708.3,0.022378,0.05606,696.98,0.039219
495,Agent_bishop_pair__piece_position,Agent_center_control,draw,0,0,1,60,move_cap,789.0,739.3,0.028845,0.035032,764.15,0.031939
496,Agent_bishop_pair__piece_position,Agent_enemy_king_danger,b,0,1,0,34,king_exploded,805.41,811.29,0.026157,0.038231,808.35,0.032194
497,Agent_bishop_pair__piece_position,Agent_king_safety,b,0,1,0,26,king_exploded,470.38,565.15,0.014664,0.011206,517.77,0.012935
498,Agent_bishop_pair__piece_position,Agent_material,draw,0,0,1,60,move_cap,515.93,516.13,0.016985,0.009795,516.03,0.01339
499,Agent_bishop_pair__piece_position,Agent_mobility,b,0,1,0,6,checkmate,723.67,856.33,0.022655,0.068706,790.0,0.04568
500,Agent_bishop_pair__piece_position,Agent_pawn_structure,w,1,0,0,29,king_exploded,796.87,755.29,0.027703,0.032232,776.08,0.029968
501,Agent_bishop_pair__piece_position,Agent_piece_position,draw,0,0,1,60,move_cap,456.3,492.77,0.015925,0.011276,474.53,0.013601
502,Agent_bishop_pair__piece_position,Agent_rook_activity,b,0,1,0,44,king_exploded,661.27,693.36,0.021265,0.01873,677.32,0.019997
503,Agent_bishop_pair__piece_position,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,595.8,645.93,0.019401,0.057088,620.87,0.038245
504,Agent_bishop_pair__piece_position,Agent_bishop_pair__center_control,draw,0,0,1,60,move_cap,789.0,739.3,0.025928,0.041145,764.15,0.033537
505,Agent_bishop_pair__piece_position,Agent_bishop_pair__enemy_king_danger,b,0,1,0,30,king_exploded,640.27,675.33,0.021116,0.052917,657.8,0.037017
506,Agent_bishop_pair__piece_position,Agent_bishop_pair__king_safety,b,0,1,0,26,king_exploded,470.38,565.15,0.016044,0.01771,517.77,0.016877
507,Agent_bishop_pair__piece_position,Agent_bishop_pair__material,w,1,0,0,43,king_exploded,639.27,631.48,0.01986,0.017918,635.37,0.018889
508,Agent_bishop_pair__piece_position,Agent_bishop_pair__mobility,b,0,1,0,6,checkmate,723.67,856.33,0.02267,0.076685,790.0,0.049677
509,Agent_bishop_pair__piece_position,Agent_bishop_pair__pawn_structure,w,1,0,0,31,king_exploded,890.44,843.8,0.028261,0.041377,867.12,0.034819
510,Agent_bishop_pair__piece_position,Agent_bishop_pair__rook_activity,b,0,1,0,44,king_exploded,661.64,693.41,0.021011,0.025709,677.52,0.02336
511,Agent_bishop_pair__piece_position,Agent_capture_threats__center_control,w,1,0,0,29,checkmate,940.0,786.71,0.03213,0.088811,863.36,0.06047
512,Agent_bishop_pair__piece_position,Agent_capture_threats__enemy_king_danger,b,0,1,0,28,king_exploded,795.5,754.71,0.026742,0.098129,775.11,0.062436
513,Agent_bishop_pair__piece_position,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,909.77,914.57,0.029896,0.092821,912.17,0.061358
514,Agent_bishop_pair__piece_position,Agent_capture_threats__material,draw,0,0,1,60,move_cap,685.67,708.3,0.023711,0.065601,696.98,0.044656
515,Agent_bishop_pair__piece_position,Agent_capture_threats__mobility,b,0,1,0,26,king_exploded,810.08,1040.15,0.036325,0.192148,925.12,0.114236
516,Agent_bishop_pair__piece_position,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,712.83,585.23,0.024456,0.067146,649.03,0.045801
517,Agent_bishop_pair__piece_position,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,689.73,701.27,0.02219,0.062429,695.5,0.042309
518,Agent_bishop_pair__piece_position,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,685.67,708.3,0.029358,0.09443,696.98,0.061894
519,Agent_bishop_pair__piece_position,Agent_center_control__enemy_king_danger,b,0,1,0,10,king_exploded,705.8,874.6,0.026139,0.071423,790.2,0.048781
520,Agent_bishop_pair__piece_position,Agent_center_control__king_safety,b,0,1,0,50,checkmate,850.68,836.04,0.030507,0.053219,843.36,0.041863
521,Agent_bishop_pair__piece_position,Agent_center_control__material,b,0,1,0,14,checkmate,730.0,1020.57,0.025879,0.059556,875.29,0.042717
522,Agent_bishop_pair__rook_activity,Agent_bishop_pair,w,1,0,0,21,checkmate,456.73,477.5,0.017817,0.010968,467.11,0.014392
523,Agent_bishop_pair__rook_activity,Agent_capture_threats,draw,0,0,1,60,move_cap,733.33,735.43,0.039306,0.085495,734.38,0.0624
524,Agent_bishop_pair__rook_activity,Agent_center_control,b,0,1,0,14,king_exploded,714.0,671.71,0.02736,0.031146,692.86,0.029253
525,Agent_bishop_pair__rook_activity,Agent_enemy_king_danger,draw,0,0,1,60,move_cap,761.13,791.57,0.031948,0.039377,776.35,0.035663
526,Agent_bishop_pair__rook_activity,Agent_king_safety,w,1,0,0,21,checkmate,456.73,477.5,0.018453,0.010039,467.11,0.014246
527,Agent_bishop_pair__rook_activity,Agent_material,b,0,1,0,46,king_exploded,563.52,578.57,0.022929,0.011961,571.04,0.017445
528,Agent_bishop_pair__rook_activity,Agent_mobility,b,0,1,0,6,checkmate,684.67,763.67,0.026533,0.066054,724.17,0.046294
529,Agent_bishop_pair__rook_activity,Agent_pawn_structure,draw,0,0,1,60,move_cap,669.67,682.47,0.043498,0.037261,676.07,0.040379
530,Agent_bishop_pair__rook_activity,Agent_piece_position,b,0,1,0,12,king_exploded,579.5,615.5,0.027254,0.016701,597.5,0.021977
531,Agent_bishop_pair__rook_activity,Agent_rook_activity,w,1,0,0,21,checkmate,456.73,477.5,0.067579,0.053728,467.11,0.060653
532,Agent_bishop_pair__rook_activity,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,733.33,735.43,0.03331,0.08316,734.38,0.058235
533,Agent_bishop_pair__rook_activity,Agent_bishop_pair__center_control,b,0,1,0,14,king_exploded,714.0,671.71,0.027477,0.039764,692.86,0.033621
534,Agent_bishop_pair__rook_activity,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,316.5,596.67,0.012779,0.040052,456.58,0.026416
535,Agent_bishop_pair__rook_activity,Agent_bishop_pair__king_safety,w,1,0,0,21,checkmate,456.73,477.5,0.016105,0.014082,467.11,0.015094
536,Agent_bishop_pair__rook_activity,Agent_bishop_pair__material,b,0,1,0,46,king_exploded,563.52,578.57,0.020957,0.0168,571.04,0.018878
537,Agent_bishop_pair__rook_activity,Agent_bishop_pair__mobility,b,0,1,0,6,checkmate,684.67,763.67,0.026643,0.07185,724.17,0.049246
538,Agent_bishop_pair__rook_activity,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,669.67,682.47,0.02744,0.03606,676.07,0.03175
539,Agent_bishop_pair__rook_activity,Agent_bishop_pair__piece_position,b,0,1,0,12,king_exploded,579.5,615.5,0.020467,0.017995,597.5,0.019231
540,Agent_bishop_pair__rook_activity,Agent_capture_threats__center_control,draw,0,0,1,60,move_cap,745.0,760.47,0.0274,0.079949,752.73,0.053674
541,Agent_bishop_pair__rook_activity,Agent_capture_threats__enemy_king_danger,b,0,1,0,26,checkmate,593.92,612.69,0.0216,0.07036,603.31,0.04598
542,Agent_bishop_pair__rook_activity,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,797.77,795.97,0.029315,0.077459,796.87,0.053387
543,Agent_bishop_pair__rook_activity,Agent_capture_threats__material,draw,0,0,1,60,move_cap,733.33,735.43,0.027494,0.072905,734.38,0.050199
544,Agent_bishop_pair__rook_activity,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,973.7,1008.7,0.036536,0.164071,991.2,0.100304
545,Agent_bishop_pair__rook_activity,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,775.73,763.33,0.029861,0.09,769.53,0.05993
546,Agent_bishop_pair__rook_activity,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,501.5,492.83,0.018259,0.039638,497.17,0.028948
547,Agent_bishop_pair__rook_activity,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,733.33,735.43,0.028374,0.074549,734.38,0.051461
548,Agent_bishop_pair__rook_activity,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,535.17,523.87,0.026993,0.051464,529.52,0.039228
549,Agent_bishop_pair__rook_activity,Agent_center_control__king_safety,b,0,1,0,14,king_exploded,651.14,596.29,0.025142,0.0354,623.71,0.030271
550,Agent_bishop_pair__rook_activity,Agent_center_control__material,b,0,1,0,18,checkmate,639.44,696.0,0.024518,0.036409,667.72,0.030464
551,Agent_capture_threats__center_control,Agent_bishop_pair,w,1,0,0,23,king_exploded,877.17,698.73,0.113054,0.016124,787.95,0.064589
552,Agent_capture_threats__center_control,Agent_capture_threats,draw,0,0,1,60,move_cap,580.9,605.8,0.074324,0.050629,593.35,0.062476
553,Agent_capture_threats__center_control,Agent_center_control,draw,0,0,1,60,move_cap,651.83,672.13,0.077394,0.029901,661.98,0.053648
554,Agent_capture_threats__center_control,Agent_enemy_king_danger,b,0,1,0,56,king_exploded,864.71,885.32,0.105974,0.048518,875.02,0.077246
555,Agent_capture_threats__center_control,Agent_king_safety,b,0,1,0,20,king_exploded,705.7,839.2,0.086882,0.017555,772.45,0.052219
556,Agent_capture_threats__center_control,Agent_material,w,1,0,0,23,king_exploded,877.17,698.73,0.112667,0.017635,787.95,0.065151
557,Agent_capture_threats__center_control,Agent_mobility,draw,0,0,1,60,move_cap,811.67,946.03,0.083696,0.065228,878.85,0.074462
558,Agent_capture_threats__center_control,Agent_pawn_structure,w,1,0,0,31,king_exploded,948.38,770.8,0.130165,0.034955,859.59,0.08256
559,Agent_capture_threats__center_control,Agent_piece_position,w,1,0,0,35,checkmate,944.78,906.12,0.108287,0.017876,925.45,0.063082
560,Agent_capture_threats__center_control,Agent_rook_activity,w,1,0,0,23,king_exploded,877.17,698.73,0.11728,0.018653,787.95,0.067966
561,Agent_capture_threats__center_control,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,580.9,605.8,0.072393,0.059448,593.35,0.06592
562,Agent_capture_threats__center_control,Agent_bishop_pair__center_control,draw,0,0,1,60,move_cap,651.83,672.13,0.077268,0.037327,661.98,0.057298
563,Agent_capture_threats__center_control,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,782.17,573.97,0.100001,0.035563,678.07,0.067782
564,Agent_capture_threats__center_control,Agent_bishop_pair__king_safety,b,0,1,0,20,king_exploded,705.7,839.2,0.093779,0.028767,772.45,0.061273
565,Agent_capture_threats__center_control,Agent_bishop_pair__material,w,1,0,0,23,king_exploded,877.17,698.73,0.113842,0.031692,787.95,0.072767
566,Agent_capture_threats__center_control,Agent_bishop_pair__mobility,draw,0,0,1,60,move_cap,664.43,733.83,0.072267,0.060051,699.13,0.066159
567,Agent_capture_threats__center_control,Agent_bishop_pair__pawn_structure,w,1,0,0,31,king_exploded,944.0,765.53,0.131549,0.047929,854.77,0.089739
568,Agent_capture_threats__center_control,Agent_bishop_pair__piece_position,w,1,0,0,39,king_exploded,937.85,893.79,0.138873,0.037909,915.82,0.088391
569,Agent_capture_threats__center_control,Agent_bishop_pair__rook_activity,w,1,0,0,23,king_exploded,877.17,698.73,0.113002,0.027867,787.95,0.070435
570,Agent_capture_threats__center_control,Agent_capture_threats__enemy_king_danger,b,0,1,0,40,king_exploded,776.3,785.25,0.093134,0.101198,780.77,0.097166
571,Agent_capture_threats__center_control,Agent_capture_threats__king_safety,b,0,1,0,54,king_exploded,821.04,822.59,0.111079,0.090178,821.81,0.100628
572,Agent_capture_threats__center_control,Agent_capture_threats__material,draw,0,0,1,60,move_cap,580.9,605.8,0.072193,0.055542,593.35,0.063867
573,Agent_capture_threats__center_control,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,774.47,762.77,0.086126,0.108278,768.62,0.097202
574,Agent_capture_threats__center_control,Agent_capture_threats__pawn_structure,w,1,0,0,27,king_exploded,857.64,783.08,0.108918,0.101917,820.36,0.105418
575,Agent_capture_threats__center_control,Agent_capture_threats__piece_position,b,0,1,0,38,king_exploded,816.21,811.47,0.096997,0.078352,813.84,0.087675
576,Agent_capture_threats__center_control,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,580.9,605.8,0.07793,0.071072,593.35,0.074501
577,Agent_capture_threats__center_control,Agent_center_control__enemy_king_danger,draw,0,0,1,60,move_cap,903.4,662.33,0.123131,0.058383,782.87,0.090757
578,Agent_capture_threats__center_control,Agent_center_control__king_safety,draw,0,0,1,60,move_cap,792.7,802.9,0.086089,0.039187,797.8,0.062638
579,Agent_capture_threats__center_control,Agent_center_control__material,w,1,0,0,17,checkmate,1043.44,1208.75,0.142755,0.067199,1126.1,0.104977
580,Agent_capture_threats__enemy_king_danger,Agent_bishop_pair,w,1,0,0,29,king_exploded,764.73,719.57,0.113037,0.016922,742.15,0.06498
